Npedido;Fecha;Sucursal;Vendedor;Tipo;Categoria; Precio ; Costo ;Propina
2133;2/4/2019;14;Agustin;Comida;Gaseosa;$ 90,00;$ 18,50;14%
2133;26/3/2018;14;Agustin;Comida;Gaseosa;$ 90,00;$ 17,75;14%
2133;10/9/2018;14;Agustin;Comida;Gaseosa;$ 90,00;$ 17,75;14%
2133;12/1/2018;14;Agustin;Comida;Gaseosa;$ 90,00;$ 16,00;14%
2133;13/3/2018;14;Agustin;Comida;Cervezas;$ 110,00;$ 21,90;14%
2133;24/7/2019;14;Agustin;Comida;Cervezas;$ 110,00;$ 21,90;14%
2133;13/4/2019;14;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;14%
2133;3/8/2019;14;Agustin;Bebida;Chatarra;$ 70,00;$ 60,06;14%
2133;17/5/2019;14;Agustin;Bebida;Postres;$ 80,00;$ 29,60;14%
2133;20/1/2018;14;Agustin;Bebida;Postres;$ 80,00;$ 31,50;14%
2133;4/10/2018;14;Agustin;Bebida;Ensaladas;$ 150,00;$ 63,00;14%
2133;24/6/2019;14;Agustin;Bebida;Pizzas;$ 250,00;$ 88,56;14%
2133;22/7/2018;14;Agustin;Bebida;Pizzas;$ 250,00;$ 95,45;14%
2133;6/1/2019;14;Agustin;Bebida;Pastas;$ 220,00;$ 53,13;14%
2134;8/5/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;15%
2134;25/10/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;15%
2134;9/10/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;15%
2134;30/10/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;15%
2134;31/8/2018;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;15%
2134;26/5/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;15%
2134;29/7/2019;9;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;15%
2134;2/12/2019;9;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;15%
2134;11/11/2018;9;Fabricio;Bebida;Pastas;$ 220,00;$ 150,48;15%
2134;24/7/2019;9;Fabricio;Bebida;Pizzas;$ 250,00;$ 88,56;15%
2134;24/7/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 56,25;15%
2134;23/2/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 56,25;15%
2134;17/9/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 58,50;15%
2134;1/12/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 52,56;15%
2134;26/1/2018;9;Fabricio;Bebida;Entradas;$ 105,00;$ 63,20;15%
2134;18/2/2019;9;Fabricio;Bebida;Postres;$ 80,00;$ 33,60;15%
2135;8/11/2018;7;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;15%
2135;26/7/2018;7;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;15%
2135;10/1/2018;7;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;15%
2135;23/6/2018;7;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,25;15%
2135;13/12/2018;7;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,90;15%
2135;27/10/2018;7;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;15%
2135;27/10/2018;7;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,75;15%
2135;28/12/2018;7;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,75;15%
2135;25/4/2019;7;Rodrigo;Bebida;Pizzas;$ 250,00;$ 81,90;15%
2135;6/2/2018;7;Rodrigo;Bebida;Pizzas;$ 250,00;$ 91,25;15%
2135;28/9/2019;7;Rodrigo;Bebida;Pizzas;$ 250,00;$ 91,25;15%
2135;11/11/2019;7;Rodrigo;Bebida;Entradas;$ 105,00;$ 63,20;15%
2135;16/9/2019;7;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 54,60;15%
2135;6/11/2019;7;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 68,88;15%
2135;4/6/2018;7;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
2136;21/10/2019;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,25;15%
2136;22/1/2019;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;15%
2136;12/2/2019;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;15%
2136;24/6/2019;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 20,00;15%
2136;4/8/2018;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;15%
2136;31/7/2018;17;Joaquin;Comida;Gaseosa;$ 90,00;$ 17,75;15%
2136;24/3/2018;17;Joaquin;Comida;Cervezas;$ 110,00;$ 32,40;15%
2136;19/6/2018;17;Joaquin;Comida;Cervezas;$ 110,00;$ 32,40;15%
2136;1/8/2019;17;Joaquin;Bebida;Pastas;$ 220,00;$ 121,80;15%
2136;3/8/2018;17;Joaquin;Bebida;Pastas;$ 220,00;$ 132,84;15%
2136;29/9/2019;17;Joaquin;Bebida;Pastas;$ 220,00;$ 54,75;15%
2136;16/2/2018;17;Joaquin;Bebida;Pizzas;$ 250,00;$ 105,30;15%
2136;14/2/2019;17;Joaquin;Bebida;Entradas;$ 105,00;$ 63,20;15%
2136;26/10/2018;17;Joaquin;Bebida;Ensaladas;$ 150,00;$ 75,65;15%
2136;25/1/2019;17;Joaquin;Bebida;Postres;$ 80,00;$ 39,00;15%
2136;11/6/2018;17;Joaquin;Bebida;Postres;$ 80,00;$ 33,60;15%
2136;10/11/2019;17;Joaquin;Bebida;Chatarra;$ 70,00;$ 60,75;15%
2137;23/7/2018;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;11%
2137;24/8/2019;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,50;11%
2137;24/6/2018;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;11%
2137;13/1/2018;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;11%
2137;25/2/2019;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;11%
2137;15/2/2019;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;11%
2137;7/1/2018;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;11%
2137;22/10/2019;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;11%
2137;7/4/2018;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,30;11%
2137;9/8/2018;1;Rodrigo;Bebida;Postres;$ 80,00;$ 39,00;11%
2137;29/3/2018;1;Rodrigo;Bebida;Postres;$ 80,00;$ 32,40;11%
2137;8/5/2019;1;Rodrigo;Bebida;Postres;$ 80,00;$ 29,60;11%
2137;21/6/2018;1;Rodrigo;Bebida;Postres;$ 80,00;$ 31,50;11%
2137;15/4/2019;1;Rodrigo;Bebida;Postres;$ 80,00;$ 31,50;11%
2137;3/6/2019;1;Rodrigo;Bebida;Entradas;$ 105,00;$ 56,25;11%
2137;20/5/2019;1;Rodrigo;Bebida;Pizzas;$ 250,00;$ 105,30;11%
2137;22/6/2018;1;Rodrigo;Bebida;Pizzas;$ 250,00;$ 105,00;11%
2137;10/8/2019;1;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,60;11%
2138;29/1/2018;4;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,50;9%
2138;5/5/2018;4;Rodrigo;Comida;Gaseosa;$ 90,00;$ 17,75;9%
2138;22/4/2019;4;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;9%
2138;14/5/2018;4;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;9%
2138;7/8/2019;4;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,25;9%
2138;15/2/2019;4;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;9%
2138;26/1/2018;4;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;9%
2138;25/3/2019;4;Rodrigo;Comida;Cervezas;$ 110,00;$ 18,00;9%
2138;5/9/2019;4;Rodrigo;Comida;Cervezas;$ 110,00;$ 32,40;9%
2138;31/5/2019;4;Rodrigo;Bebida;Chatarra;$ 70,00;$ 66,36;9%
2138;8/1/2018;4;Rodrigo;Bebida;Postres;$ 80,00;$ 33,60;9%
2138;8/10/2019;4;Rodrigo;Bebida;Entradas;$ 105,00;$ 63,18;9%
2138;27/3/2018;4;Rodrigo;Bebida;Entradas;$ 105,00;$ 42,40;9%
2138;27/11/2019;4;Rodrigo;Bebida;Pizzas;$ 250,00;$ 94,30;9%
2138;7/9/2018;4;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;9%
2138;15/8/2019;4;Rodrigo;Bebida;Pizzas;$ 250,00;$ 112,05;9%
2138;22/4/2018;4;Rodrigo;Bebida;Pastas;$ 220,00;$ 95,85;9%
2138;10/8/2018;4;Rodrigo;Bebida;Pastas;$ 220,00;$ 95,85;9%
2139;31/10/2018;4;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;14%
2139;22/10/2019;4;Fabricio;Comida;Vinos;$ 100,00;$ 478,78;14%
2139;4/11/2019;4;Fabricio;Bebida;Postres;$ 80,00;$ 32,40;14%
2139;4/7/2019;4;Fabricio;Bebida;Ensaladas;$ 150,00;$ 54,60;14%
2140;16/6/2018;5;Miriam;Comida;Gaseosa;$ 90,00;$ 18,50;11%
2140;18/6/2018;5;Miriam;Comida;Gaseosa;$ 90,00;$ 12,60;11%
2140;28/10/2019;5;Miriam;Comida;Cervezas;$ 110,00;$ 21,90;11%
2140;4/5/2018;5;Miriam;Bebida;Postres;$ 80,00;$ 33,60;11%
2140;2/8/2019;5;Miriam;Bebida;Postres;$ 80,00;$ 29,60;11%
2140;21/11/2018;5;Miriam;Bebida;Entradas;$ 105,00;$ 63,18;11%
2140;12/6/2018;5;Miriam;Bebida;Pizzas;$ 250,00;$ 91,25;11%
2140;21/5/2018;5;Miriam;Bebida;Pastas;$ 220,00;$ 54,60;11%
2141;10/12/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;12%
2141;14/9/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;12%
2141;2/11/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;12%
2141;20/5/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;12%
2141;11/5/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
2141;17/2/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
2141;1/10/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;12%
2141;8/7/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;12%
2141;8/12/2018;16;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;12%
2141;27/3/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 32,40;12%
2141;20/1/2018;16;Fabricio;Bebida;Postres;$ 80,00;$ 39,00;12%
2141;11/10/2018;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 54,60;12%
2141;4/6/2018;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 54,60;12%
2141;15/2/2019;16;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,88;12%
2141;2/1/2019;16;Fabricio;Bebida;Entradas;$ 105,00;$ 63,18;12%
2141;23/5/2018;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 73,50;12%
2141;15/11/2019;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 105,00;12%
2141;3/11/2019;16;Fabricio;Bebida;Pastas;$ 220,00;$ 121,80;12%
2141;15/12/2018;16;Fabricio;Bebida;Pastas;$ 220,00;$ 90,00;12%
2142;30/10/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;15%
2142;26/12/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;15%
2142;26/12/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 18,00;15%
2142;31/8/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 12,60;15%
2142;22/6/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 17,75;15%
2142;26/9/2019;3;Natalia;Comida;Gaseosa;$ 90,00;$ 14,60;15%
2142;12/9/2018;3;Natalia;Comida;Cervezas;$ 110,00;$ 21,25;15%
2142;1/3/2018;3;Natalia;Comida;Cervezas;$ 110,00;$ 23,70;15%
2142;22/2/2019;3;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;15%
2142;17/4/2019;3;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;15%
2142;18/3/2018;3;Natalia;Bebida;Pastas;$ 220,00;$ 54,60;15%
2142;14/8/2018;3;Natalia;Bebida;Pizzas;$ 250,00;$ 95,45;15%
2142;2/1/2019;3;Natalia;Bebida;Pizzas;$ 250,00;$ 95,45;15%
2142;2/10/2019;3;Natalia;Bebida;Pizzas;$ 250,00;$ 95,45;15%
2142;12/3/2018;3;Natalia;Bebida;Pizzas;$ 250,00;$ 88,56;15%
2142;2/5/2019;3;Natalia;Bebida;Ensaladas;$ 150,00;$ 54,60;15%
2142;20/8/2019;3;Natalia;Bebida;Postres;$ 80,00;$ 33,60;15%
2142;28/2/2019;3;Natalia;Bebida;Postres;$ 80,00;$ 29,60;15%
2142;26/7/2019;3;Natalia;Bebida;Postres;$ 80,00;$ 32,40;15%
2143;16/11/2018;14;Javier;Comida;Gaseosa;$ 90,00;$ 16,00;13%
2143;23/6/2018;14;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;13%
2143;17/5/2019;14;Javier;Comida;Cervezas;$ 110,00;$ 18,00;13%
2143;17/11/2018;14;Javier;Comida;Vinos;$ 100,00;$ 415,40;13%
2143;14/4/2019;14;Javier;Comida;Vinos;$ 100,00;$ 256,61;13%
2143;25/8/2019;14;Javier;Bebida;Postres;$ 80,00;$ 31,50;13%
2143;3/5/2019;14;Javier;Bebida;Ensaladas;$ 150,00;$ 68,00;13%
2143;19/8/2018;14;Javier;Bebida;Ensaladas;$ 150,00;$ 54,60;13%
2143;14/11/2018;14;Javier;Bebida;Entradas;$ 105,00;$ 56,98;13%
2144;3/4/2019;15;Andres;Comida;Gaseosa;$ 90,00;$ 17,75;9%
2144;24/10/2018;15;Andres;Comida;Gaseosa;$ 90,00;$ 16,00;9%
2144;4/1/2019;15;Andres;Comida;Gaseosa;$ 90,00;$ 14,60;9%
2144;2/11/2019;15;Andres;Comida;Cervezas;$ 110,00;$ 24,90;9%
2144;23/12/2018;15;Andres;Comida;Cervezas;$ 110,00;$ 21,90;9%
2144;8/9/2018;15;Andres;Comida;Cervezas;$ 110,00;$ 21,90;9%
2144;3/9/2018;15;Andres;Comida;Cervezas;$ 110,00;$ 18,00;9%
2144;10/6/2018;15;Andres;Comida;Cervezas;$ 110,00;$ 21,30;9%
2144;17/10/2018;15;Andres;Bebida;Chatarra;$ 70,00;$ 60,06;9%
2144;24/10/2019;15;Andres;Bebida;Postres;$ 80,00;$ 29,60;9%
2144;14/2/2019;15;Andres;Bebida;Postres;$ 80,00;$ 29,60;9%
2144;4/12/2019;15;Andres;Bebida;Postres;$ 80,00;$ 31,50;9%
2144;9/9/2019;15;Andres;Bebida;Ensaladas;$ 150,00;$ 68,00;9%
2144;26/5/2018;15;Andres;Bebida;Entradas;$ 105,00;$ 58,50;9%
2144;17/5/2019;15;Andres;Bebida;Pizzas;$ 250,00;$ 94,30;9%
2144;3/2/2018;15;Andres;Bebida;Pizzas;$ 250,00;$ 88,56;9%
2144;7/9/2019;15;Andres;Bebida;Pizzas;$ 250,00;$ 95,45;9%
2144;26/1/2019;15;Andres;Bebida;Pastas;$ 220,00;$ 150,48;9%
2144;22/6/2019;15;Andres;Bebida;Pastas;$ 220,00;$ 121,80;9%
2145;15/6/2019;7;Joaquin;Comida;Gaseosa;$ 90,00;$ 14,60;5%
2145;26/8/2018;7;Joaquin;Comida;Cervezas;$ 110,00;$ 21,90;5%
2145;6/7/2018;7;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;5%
2145;29/11/2018;7;Joaquin;Bebida;Chatarra;$ 70,00;$ 66,36;5%
2145;18/9/2019;7;Joaquin;Bebida;Ensaladas;$ 150,00;$ 68,88;5%
2146;25/6/2018;1;Agustin;Comida;Gaseosa;$ 90,00;$ 18,00;8%
2146;14/6/2018;1;Agustin;Comida;Gaseosa;$ 90,00;$ 14,60;8%
2146;18/6/2019;1;Agustin;Comida;Cervezas;$ 110,00;$ 21,25;8%
2146;27/12/2018;1;Agustin;Comida;Cervezas;$ 110,00;$ 23,70;8%
2146;15/9/2018;1;Agustin;Bebida;Postres;$ 80,00;$ 31,50;8%
2146;8/9/2018;1;Agustin;Bebida;Ensaladas;$ 150,00;$ 68,88;8%
2146;20/4/2019;1;Agustin;Bebida;Entradas;$ 105,00;$ 56,98;8%
2146;6/3/2018;1;Agustin;Bebida;Pizzas;$ 250,00;$ 81,90;8%
2146;28/3/2018;1;Agustin;Bebida;Pastas;$ 220,00;$ 132,84;8%
2147;5/8/2019;2;Natalia;Comida;Gaseosa;$ 90,00;$ 16,00;15%
2147;17/3/2018;2;Natalia;Comida;Gaseosa;$ 90,00;$ 20,00;15%
2147;27/9/2019;2;Natalia;Comida;Cervezas;$ 110,00;$ 21,25;15%
2147;2/5/2018;2;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;15%
2147;24/6/2019;2;Natalia;Bebida;Pastas;$ 220,00;$ 90,00;15%
2147;10/8/2019;2;Natalia;Bebida;Pizzas;$ 250,00;$ 95,45;15%
2147;19/4/2019;2;Natalia;Bebida;Pizzas;$ 250,00;$ 105,30;15%
2147;28/9/2018;2;Natalia;Bebida;Entradas;$ 105,00;$ 56,25;15%
2148;1/6/2019;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 12,60;14%
2148;21/8/2019;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;14%
2148;8/9/2018;5;Rodrigo;Comida;Cervezas;$ 110,00;$ 32,40;14%
2148;4/12/2018;5;Rodrigo;Comida;Cervezas;$ 110,00;$ 32,40;14%
2148;7/1/2018;5;Rodrigo;Bebida;Entradas;$ 105,00;$ 53,76;14%
2149;19/8/2019;13;Maria;Comida;Gaseosa;$ 90,00;$ 16,00;12%
2149;22/6/2018;13;Maria;Comida;Gaseosa;$ 90,00;$ 18,25;12%
2149;27/8/2018;13;Maria;Comida;Gaseosa;$ 90,00;$ 14,60;12%
2149;6/1/2019;13;Maria;Comida;Cervezas;$ 110,00;$ 21,90;12%
2149;11/1/2018;13;Maria;Comida;Cervezas;$ 110,00;$ 21,90;12%
2149;29/6/2018;13;Maria;Comida;Cervezas;$ 110,00;$ 21,30;12%
2149;22/5/2018;13;Maria;Bebida;Chatarra;$ 70,00;$ 60,06;12%
2149;23/3/2019;13;Maria;Bebida;Pizzas;$ 250,00;$ 88,56;12%
2149;1/4/2019;13;Maria;Bebida;Pizzas;$ 250,00;$ 105,30;12%
2149;20/3/2018;13;Maria;Bebida;Pizzas;$ 250,00;$ 105,30;12%
2149;29/4/2019;13;Maria;Bebida;Pastas;$ 220,00;$ 54,75;12%
2150;3/3/2018;10;Miriam;Comida;Gaseosa;$ 90,00;$ 17,75;16%
2150;21/1/2018;10;Miriam;Comida;Gaseosa;$ 90,00;$ 16,00;16%
2150;9/3/2019;10;Miriam;Comida;Cervezas;$ 110,00;$ 21,25;16%
2150;23/10/2019;10;Miriam;Comida;Cervezas;$ 110,00;$ 23,70;16%
2150;7/7/2019;10;Miriam;Comida;Cervezas;$ 110,00;$ 21,30;16%
2150;22/10/2019;10;Miriam;Bebida;Postres;$ 80,00;$ 31,50;16%
2150;12/9/2019;10;Miriam;Bebida;Ensaladas;$ 150,00;$ 56,58;16%
2150;26/3/2019;10;Miriam;Bebida;Pizzas;$ 250,00;$ 88,56;16%
2150;11/2/2019;10;Miriam;Bebida;Pizzas;$ 250,00;$ 95,45;16%
2150;23/11/2019;10;Miriam;Bebida;Pastas;$ 220,00;$ 55,61;16%
2151;17/4/2018;3;Miriam;Comida;Gaseosa;$ 90,00;$ 20,00;12%
2151;27/11/2019;3;Miriam;Comida;Gaseosa;$ 90,00;$ 18,25;12%
2151;11/1/2019;3;Miriam;Comida;Gaseosa;$ 90,00;$ 14,60;12%
2151;8/10/2019;3;Miriam;Comida;Cervezas;$ 110,00;$ 23,70;12%
2151;30/3/2019;3;Miriam;Comida;Cervezas;$ 110,00;$ 18,00;12%
2151;27/1/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 18,00;12%
2151;19/6/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 32,40;12%
2151;20/7/2018;3;Miriam;Comida;Cervezas;$ 110,00;$ 21,30;12%
2151;27/8/2019;3;Miriam;Bebida;Chatarra;$ 70,00;$ 60,75;12%
2151;4/7/2019;3;Miriam;Bebida;Ensaladas;$ 150,00;$ 54,60;12%
2151;2/4/2019;3;Miriam;Bebida;Ensaladas;$ 150,00;$ 68,88;12%
2151;4/8/2019;3;Miriam;Bebida;Pizzas;$ 250,00;$ 105,30;12%
2151;29/8/2019;3;Miriam;Bebida;Pizzas;$ 250,00;$ 95,45;12%
2151;18/5/2019;3;Miriam;Bebida;Pastas;$ 220,00;$ 55,61;12%
2151;7/8/2018;3;Miriam;Bebida;Pastas;$ 220,00;$ 53,13;12%
2152;23/9/2019;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 21,60;15%
2152;12/7/2019;1;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;15%
2152;8/4/2018;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,25;15%
2152;17/9/2019;1;Rodrigo;Comida;Cervezas;$ 110,00;$ 18,00;15%
2152;15/10/2018;1;Rodrigo;Bebida;Pizzas;$ 250,00;$ 94,30;15%
2152;21/11/2018;1;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;15%
2152;26/2/2019;1;Rodrigo;Bebida;Ensaladas;$ 150,00;$ 68,00;15%
2153;10/3/2018;12;Andres;Comida;Gaseosa;$ 90,00;$ 18,25;13%
2153;27/10/2019;12;Andres;Comida;Cervezas;$ 110,00;$ 21,30;13%
2153;30/1/2019;12;Andres;Bebida;Chatarra;$ 70,00;$ 60,06;13%
2153;4/4/2019;12;Andres;Bebida;Ensaladas;$ 150,00;$ 54,60;13%
2153;28/11/2018;12;Andres;Bebida;Pizzas;$ 250,00;$ 91,25;13%
2153;16/9/2018;12;Andres;Bebida;Pastas;$ 220,00;$ 132,84;13%
2154;21/6/2018;10;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;12%
2154;5/4/2019;10;Fabricio;Comida;Gaseosa;$ 90,00;$ 14,60;12%
2154;18/7/2019;10;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;12%
2154;26/2/2018;10;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
2154;12/9/2018;10;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
2154;13/2/2018;10;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
2154;20/10/2018;10;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;12%
2154;13/8/2018;10;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;12%
2154;20/3/2019;10;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,00;12%
2154;28/9/2019;10;Fabricio;Bebida;Ensaladas;$ 150,00;$ 69,72;12%
2154;13/3/2019;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 73,50;12%
2154;7/6/2019;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 94,30;12%
2154;5/9/2019;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 88,56;12%
2154;29/3/2019;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 105,00;12%
2154;18/6/2019;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 95,45;12%
2154;28/5/2018;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 81,90;12%
2154;1/3/2018;10;Fabricio;Bebida;Pizzas;$ 250,00;$ 81,90;12%
2154;22/11/2018;10;Fabricio;Bebida;Pastas;$ 220,00;$ 150,48;12%
2155;15/10/2018;4;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;15%
2155;20/5/2019;4;Fabricio;Comida;Cervezas;$ 110,00;$ 21,30;15%
2155;21/3/2018;4;Fabricio;Bebida;Pastas;$ 220,00;$ 90,00;15%
2155;16/7/2019;4;Fabricio;Bebida;Entradas;$ 105,00;$ 63,20;15%
2155;26/6/2018;4;Fabricio;Bebida;Ensaladas;$ 150,00;$ 54,60;15%
2156;26/9/2018;5;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;5%
2156;15/4/2018;5;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;5%
2156;16/5/2018;5;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;5%
2156;26/6/2018;5;Fabricio;Comida;Cervezas;$ 110,00;$ 23,70;5%
2156;6/12/2018;5;Fabricio;Comida;Cervezas;$ 110,00;$ 32,40;5%
2156;28/3/2019;5;Fabricio;Bebida;Ensaladas;$ 150,00;$ 54,60;5%
2156;21/3/2018;5;Fabricio;Bebida;Entradas;$ 105,00;$ 42,40;5%
2156;22/5/2018;5;Fabricio;Bebida;Pizzas;$ 250,00;$ 88,56;5%
2156;20/6/2018;5;Fabricio;Bebida;Pizzas;$ 250,00;$ 91,25;5%
2156;6/6/2019;5;Fabricio;Bebida;Pizzas;$ 250,00;$ 91,25;5%
2156;1/2/2019;5;Fabricio;Bebida;Pastas;$ 220,00;$ 55,61;5%
2156;19/10/2019;5;Fabricio;Bebida;Pastas;$ 220,00;$ 54,75;5%
2157;13/11/2019;9;Maria;Comida;Gaseosa;$ 90,00;$ 18,50;13%
2157;10/9/2018;9;Maria;Comida;Gaseosa;$ 90,00;$ 16,00;13%
2157;20/10/2019;9;Maria;Comida;Gaseosa;$ 90,00;$ 18,25;13%
2157;1/9/2018;9;Maria;Comida;Cervezas;$ 110,00;$ 21,25;13%
2157;25/10/2019;9;Maria;Comida;Cervezas;$ 110,00;$ 24,90;13%
2157;22/4/2018;9;Maria;Comida;Cervezas;$ 110,00;$ 24,90;13%
2157;17/7/2019;9;Maria;Comida;Cervezas;$ 110,00;$ 18,00;13%
2157;22/11/2018;9;Maria;Bebida;Chatarra;$ 70,00;$ 66,36;13%
2157;10/2/2018;9;Maria;Bebida;Postres;$ 80,00;$ 39,00;13%
2157;26/10/2019;9;Maria;Bebida;Postres;$ 80,00;$ 32,40;13%
2157;4/1/2019;9;Maria;Bebida;Entradas;$ 105,00;$ 53,76;13%
2157;16/10/2018;9;Maria;Bebida;Entradas;$ 105,00;$ 63,20;13%
2157;8/3/2019;9;Maria;Bebida;Pizzas;$ 250,00;$ 105,30;13%
2157;21/1/2019;9;Maria;Bebida;Pizzas;$ 250,00;$ 91,25;13%
2157;8/5/2019;9;Maria;Bebida;Pastas;$ 220,00;$ 90,00;13%
2157;3/9/2018;9;Maria;Bebida;Pastas;$ 220,00;$ 90,00;13%
2158;15/2/2018;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 17,75;8%
2158;8/7/2019;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;8%
2158;20/12/2018;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;8%
2158;15/5/2018;5;Rodrigo;Comida;Gaseosa;$ 90,00;$ 12,60;8%
2158;20/10/2019;5;Rodrigo;Comida;Cervezas;$ 110,00;$ 23,70;8%
2158;19/3/2019;5;Rodrigo;Bebida;Postres;$ 80,00;$ 31,50;8%
